,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,log_return,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,CAPE,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield,div_yield
,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure,MSCI Asia Ex Japan,SP & ASX 200,ASX Small Ords,MSCI Brazil,MSCI China Hong Kong in Red ,MSCI Europe,MSCI ACWI,MSCI Global Small,MSCI India,MSCI Japan,MSCI Korea,MSCI Taiwan,MSCI UK,SP500,MSCI NZ,NAREIT ALL Equity Reits,SP Global Infrastructure
30/9/08,-0.151170414,-0.099643738,-0.160148778,-0.262270715,-0.233340235,-0.116776971,-0.126093938,-0.142142873,-0.136575722,-0.140464302,-0.009397386,-0.189691005,-0.137792072,-0.093338983,-0.073987301,-0.001984729,-0.127459242,19.17,18.09,,19.92,24.16,14.3,16.4,17.32,,21.23,14.63,15.66,11.52,17.07,10.92,30.7,18.29,0.022379,0.043343,0.040694,0.021395,0.021335,0.035269,0.022388,0.021166,0.004047,0.012994,0.009459,0.053463,0.038914,0.015483,0.065097,0.045389,0.035805
31/10/08,-0.218819128,-0.115747093,-0.284743161,-0.386325401,-0.2596121,-0.141377245,-0.209915873,-0.256314517,-0.283565675,-0.236451961,-0.235483112,-0.181113828,-0.112140468,-0.183863725,-0.114549596,-0.380747249,-0.205742066,15.61,14.78,,14.76,19.31,12.13,13.66,14.5,,17.13,12.01,13.31,9.78,14.07,9.71,21.16,16.25,0.033971,0.054799,0.064505,0.032901,0.034923,0.047151,0.032432,0.02972,0.013211,0.023559,0.019055,0.073974,0.049373,0.025189,0.077462,0.074763,0.04676
28/11/08,-0.036408762,-0.060054987,-0.100675029,-0.096585274,0.044393349,-0.06947831,-0.066076296,-0.088532367,-0.100070954,-0.044435324,-0.056699007,-0.105073854,-0.014916393,-0.074452001,-0.011925542,-0.262110002,-0.056262925,15.67,13.52,,14.21,20.38,10.91,12.08,12.14,,18.1,11.39,12.08,9.28,12,9.59,16.78,15.46,0.040219,0.064088,0.075224,0.039686,0.035952,0.054359,0.039018,0.037827,0.018407,0.028683,0.024139,0.086343,0.05572,0.031736,0.08244,0.100926,0.054484
31/12/08,0.082467028,-0.006649551,0.040946258,0.01948407,0.099926214,-0.038265685,0.032069569,0.059034213,0.064943317,0.028767143,0.04118609,0.034325153,0.035925997,0.010569453,-0.011863981,0.151788319,0.067448316,15.94,13.59,,14.73,21.93,11.4,12.95,13.56,,18.29,11.53,12.14,9.25,13.31,9.39,19.45,15.64,0.037882,0.063359,0.075083,0.047123,0.031949,0.054,0.038602,0.034666,0.016877,0.027398,0.01881,0.08231,0.053596,0.03075,0.082344,0.077604,0.05092
30/1/09,-0.074728805,-0.049364024,-0.047523391,0.045146803,-0.086344037,-0.035177191,-0.091349224,-0.079299818,-0.017058975,-0.0796858,0.041729966,-0.082569401,-0.066982856,-0.088048217,0.054219779,-0.190046735,-0.095747595,14.37,12.31,,12.57,16.75,10.52,11.82,12.55,,17.03,10.71,10.62,8.65,12.04,9.91,16.5,13.36,0.038079,0.065439,0.075082,0.040618,0.033398,0.055567,0.039455,0.034602,0.015678,0.028223,0.014337,0.08796,0.05565,0.031803,0.076457,0.09252,0.052534
27/2/09,-0.097842811,-0.037695078,-0.068348512,-0.029457138,-0.032159149,-0.09690375,-0.107137164,-0.109790421,-0.064239722,-0.04647173,-0.093306192,0.078060277,-0.073868606,-0.112585093,-0.092755907,-0.233393076,-0.134842045,13.67,12.02,,12.44,15.97,9.19,10.45,10.92,,16.45,9.86,11,7.88,10.54,9.03,13.01,11.72,0.040238,0.069644,0.078109,0.037775,0.034907,0.062284,0.043256,0.039659,0.016601,0.029496,0.015635,0.080192,0.062739,0.035677,0.083905,0.11323,0.059539
31/3/09,0.08014001,0.081718729,0.100567916,0.1033018,0.131496464,0.023604315,0.073404376,0.079604074,0.106752091,0.031427855,0.131372284,0.117093796,0.030994992,0.083972521,0.039700847,0.039843345,0.056939324,14.81,13.12,,13.16,18.85,9.99,11.4,11.65,,16.78,11.24,12.83,8.04,11.71,9.09,13.38,11.98,0.036063,0.06371,0.069295,0.038845,0.030758,0.057502,0.040515,0.035847,0.014864,0.024459,0.013379,0.072957,0.051211,0.033879,0.079837,0.107513,0.057411
30/4/09,0.11772555,0.05086623,0.127411004,0.181056564,0.105344777,0.135366757,0.107265141,0.153430254,0.16465487,0.088050041,0.118512144,0.135385241,0.085609689,0.09138403,0.10069105,0.270091145,0.074475497,16.25,13.95,,14.66,20.71,11.31,12.58,13.2,,18.34,12.48,14.77,9.06,12.74,10.19,16.92,13.23,0.032849,0.060785,0.061219,0.036619,0.026799,0.048936,0.036414,0.030016,0.013041,0.022992,0.012354,0.064226,0.048504,0.031411,0.07269,0.083178,0.054357
29/5/09,0.11751652,0.010541398,0.072237287,0.200247769,0.160524431,0.050518077,0.087891569,0.084138767,0.25231197,0.067336129,0.017654046,0.125713751,0.04544906,0.054393894,-0.040956459,0.021488893,0.117133162,17.76,14.01,,16.25,25.11,12.16,13.63,13.36,,19.6,12.59,17.42,9.99,13.59,9.72,17.3,14.13,0.02972,0.058987,0.056955,0.032872,0.023068,0.042157,0.033067,0.02739,0.009533,0.021297,0.012144,0.054526,0.04697,0.029536,0.072558,0.076867,0.051343
30/6/09,0.013361725,0.039826581,0.029752375,-0.040215595,0.040313377,-0.008490955,-0.00402779,0.011621561,-0.00536662,0.028507578,0.005495798,-0.070752226,-0.033864839,0.001977236,0.029993516,-0.038000431,0.004424253,17.9,14.72,,15.25,24.5,11.59,13.24,13.02,,20.33,12.97,16.14,9.69,13.2,9.92,16.33,14.15,0.028423,0.05358,0.050713,0.034066,0.022636,0.042112,0.032067,0.025364,0.010083,0.019919,0.011078,0.057091,0.047983,0.028039,0.070467,0.07765,0.048251
31/7/09,0.082224541,0.069548743,0.086467816,0.085594487,0.102795335,0.090136282,0.081540582,0.084386152,0.086284545,0.028131211,0.133564101,0.115403202,0.081971739,0.072907448,0.07115221,0.099571451,0.068539622,19.04,15.46,,15.88,27.34,12.71,14.08,13.97,,20.99,14.82,17.92,10.6,14.13,11.23,17.95,14.85,0.025355,0.049912,0.04763,0.03403,0.020198,0.038109,0.029741,0.022789,0.008456,0.019381,0.009468,0.034729,0.043581,0.025744,0.065525,0.068852,0.046029
31/8/09,0.016675539,0.068133594,0.062636805,0.016940353,-0.072741792,0.050646171,0.040962381,0.05951202,0.007133093,0.012763827,0.028418697,-0.023712878,0.070926118,0.03544831,0.026124824,0.125641838,0.02820448,19.11,16.4,,16.06,25.49,13.41,14.56,14.66,,21.18,15.35,17.54,11.16,14.26,11.53,20.29,15.19,0.024666,0.044402,0.042015,0.034357,0.022331,0.034952,0.028293,0.021255,0.008813,0.0195,0.00964,0.029168,0.039272,0.025074,0.064065,0.056711,0.045238
30/9/09,0.044071359,0.065279313,0.051020087,0.141519728,0.045612699,0.027984495,0.039434216,0.057522884,0.089582658,-0.052624272,0.055628354,0.096121536,0.04634777,0.036631881,0.023431649,0.061939371,0.047603197,19.23,17.69,,17.69,26.42,13.89,14.79,15.01,,20.08,16.19,19.43,11.54,14.59,11.63,21.44,15.55,0.022555,0.040437,0.0358,0.031681,0.021366,0.033221,0.026344,0.019397,0.007648,0.017007,0.009041,0.026266,0.03712,0.022878,0.055951,0.050799,0.042984
30/10/09,-0.012744236,-0.022851971,-0.010948217,0.027327759,0.062451918,-0.02244343,-0.01772247,-0.039922583,-0.064871723,-0.014393817,-0.061461174,-0.030475281,-0.017483452,-0.018761764,0.014904037,-0.046070172,-0.021541292,18.76,17.44,,17.79,28.05,13.66,14.54,14.38,,19.82,15.15,18.84,11.53,14.35,11.77,20.09,14.77,0.023355,0.041783,0.032167,0.031725,0.020628,0.034689,0.027542,0.020304,0.009432,0.017876,0.010311,0.026966,0.038217,0.023776,0.057056,0.052311,0.046533
30/11/09,0.012077051,0.019879818,0.017226157,0.079228853,0.024171887,0.012368917,0.040613458,0.023626816,0.071133209,-0.059709512,-0.008761465,0.027308885,0.033072183,0.058213329,-0.040773528,0.066745358,0.047827832,18.67,17.71,,19.29,28.66,13.62,14.81,14.53,,18.77,15.02,19.29,11.53,15.01,11.21,21.39,15.16,0.022827,0.039028,0.031288,0.029201,0.018798,0.033816,0.026418,0.019648,0.008972,0.018877,0.010386,0.026184,0.036419,0.022169,0.056549,0.044882,0.044302
31/12/09,0.024932699,0.034784871,0.042145951,0.016179182,0.005097082,0.060697089,0.018135471,0.045066329,0.03483384,0.085355426,0.092853942,0.075861465,0.04211187,0.019128507,0.021563796,0.069029139,0.03279877,19.9,18.17,,19.5,29.16,14.23,15.15,15.76,,20.41,16.26,20.93,11.89,14.81,11.43,22.75,15.96,0.021538,0.03695,0.024966,0.024906,0.018182,0.031922,0.024843,0.018068,0.008509,0.017256,0.012231,0.024141,0.034678,0.02068,0.055454,0.03981,0.040834
29/1/10,-0.030481751,-0.060804379,-0.077082562,-0.115766619,-0.088706808,-0.027055219,-0.042003772,-0.024208829,-0.062283324,-0.007793425,-0.052127955,-0.06823537,-0.041577359,-0.036633727,-0.030155644,-0.053492826,-0.045988365,18.64,16.88,,16.38,23.04,13.72,14.58,15.59,,20.29,14.44,18.77,11.49,14.26,11.09,22.22,14.71,0.022192,0.039335,0.026502,0.025447,0.019583,0.032646,0.025429,0.018019,0.008897,0.017171,0.012673,0.026289,0.036026,0.021108,0.056913,0.041974,0.043638
26/2/10,0.012180693,0.028287163,-0.003949868,0.047133573,0.021346098,-0.002769852,0.01447062,0.02312208,0.012010728,-0.008788053,-0.012990431,-0.033437578,0.036662575,0.030486228,-0.006879073,0.051999205,-0.006366483,18.9,17.35,,16.57,24,13.72,14.76,16.25,,20.08,14.26,18.96,11.44,14.65,11.06,23.23,14.65,0.021573,0.037986,0.026162,0.029175,0.018492,0.031904,0.024039,0.01684,0.008322,0.016905,0.012392,0.026567,0.034481,0.019332,0.056751,0.039054,0.042854
31/3/10,0.063227698,0.05736476,0.06812875,0.070432724,0.052837629,0.073332632,0.060710779,0.075064391,0.061791397,0.09971738,0.064626702,0.055477835,0.061569327,0.058596291,0.026314962,0.096978919,0.039672321,20,18.37,,17.58,24.72,14.43,15.51,17.04,,21.89,15.11,19.49,12.02,15.33,11.15,25.56,15.2,0.019866,0.035042,0.024133,0.027008,0.017134,0.029636,0.021905,0.015541,0.007427,0.015088,0.011356,0.024014,0.031882,0.016868,0.05556,0.033607,0.041052
30/4/10,0.006887732,-0.019650612,0.000272178,-0.008890219,-0.003413102,-0.008706291,0.000643998,0.038109681,0.006609487,0.004127055,0.034048073,0.011820284,-0.020444538,0.015657151,0.008390665,0.067076821,-0.006119631,19.65,17.91,,16.7,24.68,14.14,15.49,17.62,,21.14,15.73,19.72,11.86,15.56,11.16,27.29,14.66,0.019987,0.035739,0.023692,0.029027,0.018246,0.030642,0.021895,0.014834,0.00791,0.014908,0.010885,0.023674,0.032922,0.016586,0.051321,0.031435,0.042763
31/5/10,-0.10053624,-0.076911943,-0.085233362,-0.11077351,-0.052127995,-0.04838359,-0.09964602,-0.100584981,-0.039031207,-0.1165012,-0.062245077,-0.082702315,-0.064343345,-0.083216137,-0.058000514,-0.057021745,-0.116456008,17.98,16.14,,15.48,23.39,13,14.26,15.89,,18.85,14.59,18.74,10.75,14.27,10.42,25.67,13.67,0.021926,0.039658,0.02593,0.032987,0.020622,0.033669,0.023932,0.053055,0.008368,0.016979,0.011495,0.024144,0.032943,0.018397,0.055115,0.034415,0.046467
30/6/10,-0.004053569,-0.028009407,-0.037855748,-0.045291285,0.012647401,-0.004038667,-0.034316621,-0.047278086,0.043720577,-0.048212611,0.027586273,-0.014989029,-0.05047659,-0.053775546,-0.029323889,-0.051451128,-0.004251172,17.56,15.57,,14.52,23.5,12.93,13.67,15.54,,17.99,14.96,18.07,10.35,13.34,10.12,24.29,13.55,0.022558,0.040661,1.453261,0.033323,0.022013,0.033696,0.024854,0.056102,0.009285,0.017777,0.012196,0.026084,0.034987,0.01953,0.056617,0.036547,0.044923
30/7/10,0.056432099,0.045708775,0.05086699,0.128700461,0.040055313,0.049600882,0.078179895,0.074941287,0.006433668,0.013780368,0.039988102,0.088723821,0.068815295,0.06771374,0.018078487,0.090956703,0.090882458,18.16,16.13,,16.09,24.85,14.03,14.71,16.5,,18.24,15.61,19.53,11.34,14.51,10.81,26.59,14.32,0.022923,0.039112,1.408045,0.027887,0.021121,0.032189,0.024171,0.056078,0.009558,0.018004,0.011955,0.031422,0.033002,0.018683,0.055876,0.033836,0.042877
31/8/10,-0.018757414,-0.011208341,0.018818665,-0.032565851,-0.026282951,-0.01372725,-0.037520802,-0.046808471,-0.000904561,-0.05465928,-0.014142113,-0.012821837,-0.001125945,-0.046197596,-0.000380902,-0.013957011,-0.01074307,17.35,15.62,,15.33,23.86,13.28,13.86,15.51,,17.31,15.38,18.69,11.08,13.39,10.81,26.29,14.25,0.024006,0.041384,1.409825,0.030982,0.021718,0.033487,0.025293,0.058045,0.00996,0.019233,0.012278,0.03608,0.034472,0.020047,0.05603,0.035485,0.043141
30/9/10,0.086078643,0.045922943,0.088735715,0.100762948,0.085210978,0.034005564,0.089582053,0.109361349,0.105064293,0.040321103,0.0619378,0.077256443,0.060924186,0.085480142,0.044232866,0.043680522,0.067293344,18.28,16.81,,15.95,25.43,14.12,14.81,16.71,,17.89,16.35,19.95,11.94,14.5,11.03,27.3,14.5,0.02332,0.039358,1.26482,0.030322,0.020433,0.031584,0.02373,0.055779,0.008877,0.019637,0.011357,0.033162,0.032328,0.018186,0.056226,0.034337,0.042848
29/10/10,0.024230485,0.016224995,0.032863388,0.014464294,0.036758056,0.024967432,0.036982694,0.038932048,0.004708552,-0.016194134,0.001910736,0.006941807,0.024111254,0.037342173,0.029611911,0.045953254,0.045930753,18.34,16.82,,16.16,27.16,14.53,15.18,17.18,,17.58,16.35,20.37,12.32,14.9,11.31,28.53,15.38,0.023801,0.039252,1.244656,0.029373,0.020043,0.031532,0.023895,0.055423,0.010283,0.020492,0.011759,0.033328,0.03214,0.018295,0.055221,0.033563,0.041163
30/11/10,-0.003635735,-0.01068676,0.005547257,-0.048848955,-0.022469453,-0.013154242,-0.021252268,0.005321765,-0.035203127,0.059832254,0.030252663,0.0110815,-0.024107645,0.000120435,0.015148893,-0.019774888,-0.052890748,18.7,16.36,,15.59,25.88,13.92,15.08,17.5,,18.63,16.89,20.13,11.79,14.85,11.41,27.69,14.92,0.023156,0.040754,0.023214,0.030243,0.020202,0.032389,0.023653,0.016124,0.010031,0.018791,0.010929,0.032485,0.032745,0.018136,0.050992,0.03497,0.041827
31/12/10,0.069731924,0.03425661,0.068510676,0.069258389,-0.006037161,0.052805224,0.07126275,0.090076053,0.047469973,0.041243895,0.093867232,0.07299762,0.065131657,0.064698659,0.006104758,0.04545555,0.055496696,19.46,17.35,,16.27,25.67,14.7,15.87,18.48,,19.36,18.19,22,12.55,15.68,11.48,28.89,15.8,0.022726,0.039324,0.022375,0.030749,0.020224,0.030928,0.022786,0.016131,0.009969,0.018421,0.012008,0.030257,0.03092,0.017564,0.051017,0.035266,0.040551
31/1/11,-0.007818225,0.00466677,-0.022038942,-0.042598096,-0.002383854,0.016397144,0.022565527,0.009111568,-0.113578571,0.011340184,0.009611582,0.027348999,-0.003250774,0.023420868,0.020784881,0.04041832,0.034405503,18.81,16.37,,14.11,21.66,14.74,15.84,18.36,,19.59,16.73,21.69,12.58,15.66,11.73,32.03,15.61,0.022478,0.039061,0.022708,0.03364,0.020043,0.030003,0.022194,0.015885,0.011076,0.017971,0.01161,0.029517,0.029889,0.016985,0.04907,0.033771,0.039154
28/2/11,0.008102857,0.026352866,0.013617692,0.02946079,-0.019127,0.025052039,0.03493336,0.039868464,-0.031954963,0.044597342,-0.061704898,-0.067656641,0.026934222,0.033677222,0.020663832,0.044791755,0.028738882,18.87,16.75,,14.39,21.29,15.09,16.28,19.09,,20.36,15.75,20.31,12.97,16.12,11.89,33.37,15.91,0.022724,0.03964,0.023621,0.029774,0.020555,0.030016,0.022025,0.015546,0.011748,0.017247,0.012542,0.031785,0.030948,0.016767,0.045894,0.032965,0.037089
31/3/11,-0.006831251,0.008064587,-0.000877975,0.03933134,0.050475454,-0.034525931,-0.009356153,0.012312846,0.090409516,-0.083801227,0.081801472,0.00543233,-0.010063806,0.00040333,0.028326467,-0.012853086,-0.012586419,18.46,16.81,,14.53,22.37,14.71,16,19.26,,18.56,17.09,20.44,12.64,16.08,12.06,32.97,15.43,0.02407,0.040397,0.025468,0.03101,0.019804,0.03142,0.023178,0.016436,0.011135,0.020705,0.012076,0.031511,0.032642,0.017375,0.046662,0.034422,0.038504
29/4/11,0.027904894,-0.000450272,-0.026285556,-0.005469025,0.014837965,0.034743182,0.041978202,0.037390263,-0.019050301,-0.017621021,0.039953178,0.037816123,0.028529742,0.029176939,0.022579039,0.049881027,0.051582869,18.62,17.01,,13.85,22.47,15.33,16.37,19.45,,18.12,17.73,21.26,13.26,16.48,12.53,34.64,15.74,0.024616,0.041115,0.028833,0.033283,0.020673,0.032578,0.023989,0.017335,0.01182,0.021088,0.012065,0.030864,0.0332,0.017638,0.045609,0.033509,0.038468
31/5/11,-0.020480832,-0.022956127,-0.018767274,-0.032614482,0.004823764,0.00173165,-0.020019316,-0.020329371,-0.024579913,-0.01542273,-0.028713157,-0.003818425,-0.008675024,-0.011387109,0.034220263,0.009941569,-0.012977241,18.17,16.29,,13.37,22.4,15,16.06,19.24,,17.83,17.66,21.17,13.03,16.26,12.95,34.91,15.65,0.025313,0.043503,0.03165,0.034101,0.021744,0.034894,0.024911,0.01782,0.012609,0.021381,0.012325,0.030883,0.032699,0.01811,0.040912,0.033558,0.039052
30/6/11,-0.006619086,-0.014135032,-0.052040819,-0.003137371,-0.036829627,-0.027065144,-0.015497468,-0.021624154,0.009900117,0.009020882,-0.028956472,-0.040440951,-0.004303551,-0.01681089,-0.027578862,-0.031197751,-0.007634502,17.98,16.29,,13.06,21.59,14.68,15.8,18.6,,17.94,17.4,20.23,12.77,15.95,12.6,35.37,15.38,0.025962,0.043491,0.033547,0.036859,0.024554,0.035971,0.025722,0.019465,0.012934,0.021642,0.012027,0.03268,0.033218,0.019041,0.042423,0.035428,0.041388
29/7/11,0.015210963,-0.04790603,0.014056054,-0.04396186,-0.006567906,-0.026779123,-0.018019808,-0.023433569,-0.03469958,-0.010739224,0.004274944,0.014517723,-0.021531259,-0.020550484,-0.000333081,0.01042354,-0.026233159,17.78,14.91,,12.46,21.5,13.88,15.26,17.93,,17.76,17.37,20.25,12.51,15.5,12.16,35.55,14.76,0.025802,0.044817,0.032186,0.038049,0.02392,0.036955,0.025661,0.019558,0.013029,0.021056,0.011159,0.037148,0.033341,0.018777,0.041625,0.031977,0.044506
31/8/11,-0.086464606,-0.016200667,-0.025610627,-0.066687558,-0.098427486,-0.108168625,-0.07248198,-0.085811232,-0.09061905,-0.094108775,-0.132440247,-0.088537033,-0.067726407,-0.055861762,-0.012956585,-0.05758216,-0.058109272,16.08,14.31,,11.88,19.19,12.66,14.23,16.54,,16.2,15.17,18.2,11.53,14.68,11.82,33.8,13.91,0.029574,0.047555,0.034801,0.043976,0.027501,0.042198,0.02889,0.022581,0.015006,0.024096,0.013673,0.043751,0.037738,0.0211,0.047854,0.03534,0.048305
30/9/11,-0.092961583,-0.05900638,-0.109893663,-0.203325634,-0.184731991,-0.046653199,-0.0897494,-0.118494302,-0.005813501,-0.007212382,-0.039270475,-0.06166453,-0.047706876,-0.072889411,0.028640815,-0.116168148,-0.056198024,15.1,13,,11.36,16.03,11.87,13.27,15.29,,15.92,14.67,17.13,10.71,13.61,11.99,30.17,13.92,0.03158,0.051252,0.035445,0.045654,0.033748,0.04417,0.030649,0.024973,0.015121,0.024984,0.013548,0.047246,0.039835,0.022818,0.051684,0.040129,0.048158
31/10/11,0.073945347,0.069474227,0.076061491,0.177668226,0.138532311,0.074520829,0.098679398,0.111944774,0.076430148,0.009027828,0.079306142,0.04779832,0.078231741,0.103721831,-0.042034144,0.13345228,0.072095374,15.84,14.01,,12.28,18.19,12.87,14.42,16.65,,16.04,15.93,17.98,11.71,15.06,11.45,34.26,14.28,0.030452,0.048151,0.033096,0.044414,0.030004,0.040864,0.028547,0.023344,0.013685,0.025094,0.012883,0.045393,0.037559,0.020894,0.054655,0.035696,0.046507
30/11/11,-0.067530115,-0.033762024,-0.037332027,-0.072109484,-0.086400867,-0.010222843,-0.024078757,-0.024003548,-0.104343386,-0.050282955,-0.034977465,-0.085575155,-0.001441291,-0.002222489,-0.02847754,-0.038291334,-0.020431577,14.95,13.08,,12.14,16.78,12.65,14.18,16.39,,15.27,15.46,16.57,11.45,15,11.43,32.85,14.22,0.032004,0.050683,0.034207,0.044777,0.032543,0.042449,0.029236,0.023597,0.015067,0.026107,0.013177,0.049262,0.040118,0.021199,0.056078,0.037384,0.046843
30/12/11,0.004539252,-0.0132517,-0.043658936,-0.019641299,0.023425432,0.019134136,-0.000172523,-0.007930611,-0.044808105,-0.000567044,0.001074944,0.027551841,0.012697281,0.01015871,0.029067076,0.046842289,0.003945655,14.76,13.09,,12.38,17.37,12.61,14.23,15.84,,15.28,15.21,15.67,11.49,15.14,11.75,34.52,14.4,0.03174,0.05192,0.036542,0.043612,0.031223,0.041792,0.028942,0.022997,0.014963,0.026069,0.013193,0.047422,0.039369,0.021062,0.054568,0.036535,0.050206
31/1/12,0.076671263,0.048561521,0.074632749,0.141375291,0.101295586,0.041031676,0.04924307,0.072911861,0.119017801,0.035208778,0.071344224,0.06302067,0.019401556,0.04383716,0.008920298,0.061648716,0.027913793,15.25,13.84,,11.87,16.48,12.64,14.37,16.56,,15.79,14.3,16.92,11.38,15.17,11.86,36.35,14.13,0.029495,0.049048,0.033523,0.039302,0.027806,0.040101,0.027587,0.021236,0.012906,0.02477,0.011482,0.043268,0.038304,0.020036,0.049007,0.032347,0.049152
29/2/12,0.050547553,0.017439458,0.064415254,0.053135752,0.063307401,0.041637903,0.048356323,0.044725339,0.03822516,0.108922997,0.039716237,0.065216927,0.038673418,0.042333622,0.01403989,-0.009171499,0.037838083,16.3,13.96,,12.16,17.48,13.2,14.98,17.17,,17.56,14.93,18.05,11.84,15.73,12.03,35.9,14.36,0.027628,0.049199,0.03073,0.037981,0.025827,0.038496,0.026452,0.020419,0.012138,0.021954,0.010751,0.040249,0.036939,0.019324,0.048062,0.032695,0.049295
30/3/12,-0.013154413,0.014540957,0.003861077,-0.065158043,-0.070446129,-8.10266E-05,0.013375064,0.010174957,-0.016028183,0.030957429,0.007427288,-0.018575865,-0.012185933,0.032325206,0.086210717,0.047272632,0.00114488,15.96,14.02,,12.08,16.25,13.27,15.25,17.29,,17.86,15.05,17.6,11.65,16.28,12.72,37.61,14.45,0.027944,0.048561,0.030855,0.038639,0.027721,0.038925,0.026423,0.020949,0.013324,0.022038,0.01067,0.041089,0.037945,0.018936,0.057634,0.031799,0.04933
30/4/12,-0.009289519,0.014328487,-0.00909191,-0.06329436,0.034163706,-0.014653529,-0.011004432,-0.007017412,-0.014600257,-0.062715027,-0.001661738,-0.053086984,-0.003590889,-0.006302619,0.007598887,0.026372504,0.001315546,15.58,14.21,,11.46,16.77,12.71,14.88,17,,16.06,15.21,16.87,11.57,16.05,12.82,38.61,14.05,0.028301,0.047744,0.029585,0.043195,0.026479,0.040619,0.026932,0.02109,0.01301,0.023176,0.010435,0.043112,0.038834,0.01899,0.05263,0.03095,0.048996
31/5/12,-0.103200509,-0.064433291,-0.10751542,-0.155549739,-0.110308199,-0.05967341,-0.089225935,-0.092955262,-0.05970834,-0.111910753,-0.077418645,-0.029876367,-0.068166114,-0.06198122,-0.01185771,-0.045101939,-0.079182695,14.17,12.86,,10.73,15.08,11.66,13.79,15.8,,14.41,14.01,16.34,10.38,15.07,12.67,36.87,13.02,0.031382,0.051608,0.033132,0.049503,0.03085,0.043247,0.028907,0.023167,0.014842,0.026177,0.011605,0.044826,0.042598,0.020901,0.053525,0.032938,0.052198
29/6/12,0.043423228,0.012463746,-0.048936044,0.011354605,0.021352386,0.049765767,0.050186839,0.03598376,0.065764168,0.067622622,-0.00075192,-0.004025228,0.04971697,0.040378075,-0.059400971,0.057944593,0.054381516,14.69,13.28,,10.88,15.14,12.34,14.41,15.8,,15.42,14.06,16.4,11.04,15.59,11.94,39.07,13.54,0.030581,0.05116,0.036075,0.047889,0.032866,0.040459,0.027564,0.023335,0.014438,0.024252,0.010827,0.044972,0.040859,0.020212,0.056695,0.031859,0.050304
31/7/12,0.014606981,0.045609375,-0.001775073,0.014363912,0.013721407,0.04099946,0.013046978,-0.001251479,-0.008199463,-0.045567429,0.022359092,0.016139335,0.012689544,0.013790341,0.059400971,0.021447471,0.015751396,14.63,13.68,11.85,11.23,15.38,12.55,14.53,15.76,,14.77,14.47,16.14,11.12,15.73,11.97,40.17,13.67,0.030011,0.048706,0.036241,0.045791,0.03294,0.039645,0.027399,0.022843,0.014441,0.025275,0.010483,0.037489,0.040518,0.019928,0.048866,0.031129,0.047035
31/8/12,-0.004031901,0.02394683,0.030619477,0.003836538,-0.031366871,0.021175653,0.025649991,0.032685362,0.011384569,-0.004727708,-0.00529233,0.027660631,0.019609464,0.022282365,0.013694496,0.001198825,0.002231585,14.55,13.71,11.98,11.1,14.86,12.87,14.79,15.94,,14.72,14.36,16.44,11.34,16.04,12.14,39.99,13.66,0.030179,0.048888,0.037376,0.041957,0.034521,0.039319,0.027579,0.022796,0.0146,0.025703,0.010363,0.036927,0.040735,0.020342,0.047826,0.031631,0.048387
28/9/12,0.045258985,0.02149673,0.045071799,0.027688675,0.063235304,0.010201548,0.02758215,0.034903495,0.083366763,0.017245727,0.046547447,0.048066354,0.006790345,0.025510359,0.045211051,-0.012406328,0.026688945,14.91,13.97,12.31,11.45,15.68,13.28,15.1,16.1,,14.78,15.66,17.17,11.52,16.37,12.33,39.1,13.91,0.02876,0.048089,0.034044,0.040593,0.031545,0.038465,0.026991,0.022322,0.012916,0.025374,0.00936,0.033704,0.040282,0.01979,0.049245,0.032584,0.047215
